time,X_sp3,Y_sp3,Z_sp3,X_nav,Y_nav,Z_nav,dX,dY,dZ,d3d
2021-09-15 22:55:00+00:00,11616248.658,10542109.927,-21581128.764000002,11616248.837882144,10542108.44042297,-21581128.761267554,-0.17988214455544949,1.4865770284086466,-0.0027324482798576355,1.4974232246081105
2021-09-15 23:00:00+00:00,11232162.382000001,11253774.568,-21418540.886,11232162.628860079,11253773.006817043,-21418540.973453697,-0.24686007760465145,1.5611829571425915,0.0874536968767643,1.5829972434230182
2021-09-15 23:05:00+00:00,10863381.933,11966031.261,-21215479.089,10863382.246485833,11966029.629541889,-21215479.270902235,-0.3134858328849077,1.6314581111073494,0.1819022335112095,1.6712322873478334
2021-09-15 23:10:00+00:00,10510404.746,12677181.42,-20972304.279,10510405.122620437,12677179.724526165,-20972304.557940107,-0.37662043794989586,1.6954738348722458,0.2789401076734066,1.75905715162607
2021-09-15 23:15:00+00:00,10173631.443,13385506.240999999,-20689452.691,10173631.876469668,13385504.490266528,-20689453.06578185,-0.43346966803073883,1.750733470544219,0.37478185072541237,1.8421251514540617
2021-09-15 23:20:00+00:00,9853364.546,14089273.325,-20367435.272,9853365.026025485,14089271.533233842,-20367435.738506477,-0.4800254851579666,1.791766157373786,0.466506477445364,1.9127150134323843
2021-09-15 23:25:00+00:00,9549807.608,14786743.393000001,-20006836.936,9549808.122023135,14786741.575446976,-20006837.486204363,-0.5140231363475323,1.817553024739027,0.5502043627202511,1.9673443072311814
2021-09-15 23:30:00+00:00,9263064.780000001,15476177.040000001,-19608315.685000002,9263065.309234954,15476175.217186082,-19608316.305005487,-0.529234953224659,1.822813918814063,0.6200054846704006,1.996784169448057
2021-09-15 23:35:00+00:00,8993140.796,16155841.532,-19172601.594,8993141.318234362,16155839.727421284,-19172602.263878662,-0.5222343616187572,1.8045787159353495,0.6698786616325378,1.9944850191898724
2021-09-15 23:40:00+00:00,8739941.401,16824017.593000002,-18700495.663999997,8739941.889042888,16824015.834238634,-18700496.35828286,-0.4880428873002529,1.7587613686919212,0.6942828632891178,1.9528072373136023
2021-09-15 23:45:00+00:00,8503274.202,17479006.171,-18192868.544,8503274.626329944,17479004.487353027,-18192869.23095667,-0.4243299439549446,1.6836469732224941,0.6869566701352596,1.8672526605741913
2021-09-15 23:50:00+00:00,8282849.96,18119135.139000002,-17650659.119,8282850.284071606,18119133.56471216,-17650659.7603505,-0.3240716056898236,1.5742878429591656,0.6413505002856255,1.7305302893390873
2021-09-15 23:55:00+00:00,8078284.292,18742765.923,-17074872.968,8078284.475798802,18742764.495219473,-17074873.517438427,-0.1837988020852208,1.4277805276215076,0.5494384281337261,1.540851005455483
